place_id,name,formatted_address,rating,user_ratings_total,types,geometry,formatted_phone_number,website,opening_hours,adr_address
ChIJa0TXxTi5woARAU_eMlg9Qm0,"Intercare Therapy, Inc.","4221 Wilshire Blvd #300, Los Angeles, CA 90010, USA",3.7,7,"['health', 'point_of_interest', 'establishment']","{'lat': 34.062029, 'lng': -118.320842}",(323) 866-1880,http://www.intercaretherapy.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">4221 Wilshire Blvd #300</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90010</span>, <span class=""country-name"">USA</span>"
ChIJPyEplWq6woARpHObW6PWhH0,Autism Clinic Software,"4127 Berryman Ave, Los Angeles, CA 90066, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 34.002636, 'lng': -118.417935}",(310) 313-0047 ext. 123,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">4127 Berryman Ave</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90066-5425</span>, <span class=""country-name"">USA</span>"
ChIJPxkrdhK7woARvOSDKGG2Mn0,Center For Autism & Related Disorders,"11835 W Olympic Blvd #140e, Los Angeles, CA 90064, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.0330802, 'lng': -118.4513701}",(424) 320-3134,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">11835 W Olympic Blvd #140e</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90064</span>, <span class=""country-name"">USA</span>"
ChIJK9zqtYS7woARuu2ccQAL4l8,FACT Family,"10642 CA-2 #202, Los Angeles, CA 90024, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.0525476, 'lng': -118.4305615}",(310) 475-9620,http://www.factfamily.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 8:00 PM', 'Tuesday: 7:00 AM – 8:00 PM', 'Wednesday: 7:00 AM – 8:00 PM', 'Thursday: 7:00 AM – 8:00 PM', 'Friday: 7:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">10642 CA-2 #202</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90024</span>, <span class=""country-name"">USA</span>"
ChIJsyTiXzWawoARFee_9jmSLaQ,Drake Institute of Behavioral Medicine,"18250 Roscoe Blvd #325, Northridge, CA 91325, USA",1,1,"['health', 'point_of_interest', 'establishment']","{'lat': 34.2205898, 'lng': -118.5313075}",(800) 700-4233,http://www.drakeinstitute.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 8:00 PM', 'Tuesday: 9:00 AM – 8:00 PM', 'Wednesday: 9:00 AM – 8:00 PM', 'Thursday: 9:00 AM – 8:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: Closed']}","<span class=""street-address"">18250 Roscoe Blvd #325</span>, <span class=""locality"">Northridge</span>, <span class=""region"">CA</span> <span class=""postal-code"">91325</span>, <span class=""country-name"">USA</span>"
ChIJU3B8HwC8woARubiT9gDeJvk,The Dubin Clinic,"11500 W Olympic Blvd #400, Los Angeles, CA 90064, USA",5,8,"['health', 'point_of_interest', 'establishment']","{'lat': 34.0357765, 'lng': -118.444129}",(323) 825-3554,http://thedubinclinic.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 1:00 PM', 'Sunday: Closed']}","<span class=""street-address"">11500 W Olympic Blvd #400</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90064</span>, <span class=""country-name"">USA</span>"
ChIJ6UalaZy7woARiYqul6iPR3U,Feeding Clinic of Los Angeles,"2 Westwood Blvd 1917 1 Suite 1, Los Angeles, CA 90025, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.047352, 'lng': -118.435154}",(310) 857-6448,http://www.pediatricfeeding.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">2 Westwood Blvd 1917 1 Suite 1</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90025</span>, <span class=""country-name"">USA</span>"
ChIJ-8pQ-9ybwoARdXL6E80yRME,Beautiful Minds Center For Autism,"19725 Sherman Way #380, Winnetka, CA 91306, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 34.201484, 'lng': -118.563042}",(310) 247-8712,http://www.beautifulmindscenterforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">19725 Sherman Way #380</span>, <span class=""locality"">Winnetka</span>, <span class=""region"">CA</span> <span class=""postal-code"">91306</span>, <span class=""country-name"">USA</span>"
ChIJ1-ixGq67woARfxYXCg-M44Y,Center For the Developing Mind,"3996, 2990 S Sepulveda Blvd # 308, Los Angeles, CA 90064, United States",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.0276968, 'lng': -118.428548}",(310) 444-0111,http://www.centerforthedevelopingmind.com/,,"3996, <span class=""street-address"">2990 S Sepulveda Blvd # 308</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90064</span>, <span class=""country-name"">USA</span>"
ChIJXW-b0yG5woAR2yC4DVJsPE0,Autism Speaks,"6330 S San Vicente Blvd #401, Los Angeles, CA 90048, USA",1.6,39,"['point_of_interest', 'establishment']","{'lat': 34.0608797, 'lng': -118.3683401}",(323) 549-0500,https://www.autismspeaks.org/,,"<span class=""street-address"">6330 S San Vicente Blvd #401</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90048</span>, <span class=""country-name"">USA</span>"
ChIJcdIZ5jWYwoARG-ragN_Xukk,Autism Behavior Intervention,"17203 Ventura Blvd #3, Encino, CA 91316, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 34.1610636, 'lng': -118.5079458}",(818) 501-3615,http://www.teamabi.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 5:00 PM', 'Tuesday: 8:30 AM – 5:00 PM', 'Wednesday: 8:30 AM – 5:00 PM', 'Thursday: 8:30 AM – 5:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">17203 Ventura Blvd #3</span>, <span class=""locality"">Encino</span>, <span class=""region"">CA</span> <span class=""postal-code"">91316</span>, <span class=""country-name"">USA</span>"
ChIJs9BBRVu7woARgkGWz0-oJXM,Brain Treatment Center,"12301 Wilshire Blvd Suite 200, Los Angeles, CA 90025, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 34.0427785, 'lng': -118.4696973}",(424) 372-3150,https://www.braintreatmentcenter.com/,,"<span class=""street-address"">12301 Wilshire Blvd Suite 200</span>, <span class=""locality"">Los Angeles</span>, <span class=""region"">CA</span> <span class=""postal-code"">90025</span>, <span class=""country-name"">USA</span>"
ChIJa6JAh6nTD4gRdySA86jWxgY,Advocate Illinois Masonic Pediatric Developmental Center,"3040 N Wilton Ave, Chicago, IL 60657, USA",3.3,10,"['health', 'point_of_interest', 'establishment']","{'lat': 41.9375267, 'lng': -87.6530533}",(773) 296-7340,http://www.advocatechildrenshospital.com/ach-pediatric-developmental-center,,"<span class=""street-address"">3040 N Wilton Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60657</span>, <span class=""country-name"">USA</span>"
ChIJ_UV-aCctDogR6UekVDfn-kE,"Autism Assessment, Research, Treatment & Services (AARTS) Center","1645 W Jackson Blvd #603, Chicago, IL 60612, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 41.8772573, 'lng': -87.6687171}",(312) 942-0819,https://www.rush.edu/services/autism-assessment-research-treatment-and-services-center?utm_source=listing&utm_medium=organic&utm_campaign=yext,,"<span class=""street-address"">1645 W Jackson Blvd #603</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60612</span>, <span class=""country-name"">USA</span>"
ChIJ1WvuJoDSD4gRSF3Umn_WoLc,Caravel Autism Health,"2923 N California Ave Suite #230, Chicago, IL 60618, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.93465440000001, 'lng': -87.6973464}",(312) 971-9991,https://caravelautism.com/locations/chicago-north/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">2923 N California Ave Suite #230</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60618</span>, <span class=""country-name"">USA</span>"
ChIJWUkW-oUsDogRqSGoWp9gW3k,ABA Therapy And Behavior Management Services,"1530 S State St, Chicago, IL 60605, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.8610471, 'lng': -87.628152}",(312) 375-1000,http://www.abamidwestltd.com/,,"<span class=""street-address"">1530 S State St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60605</span>, <span class=""country-name"">USA</span>"
ChIJ924tgc4sDogRsmctcFFtFNQ,Autism Spectrum Therapies,"670 W Hubbard St Suite 200, Chicago, IL 60654, USA",1,3,"['health', 'point_of_interest', 'establishment']","{'lat': 41.8903294, 'lng': -87.6455912}",(312) 635-8989,http://autismtherapies.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">670 W Hubbard St Suite 200</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60654</span>, <span class=""country-name"">USA</span>"
ChIJ41tTEBjID4gRoKTdcLXl_wI,Advocate Children's Autism Treatment Program,"1675 Dempster Street, Park Ridge, IL 60068, USA",5,1,"['hospital', 'point_of_interest', 'establishment']","{'lat': 42.0389977, 'lng': -87.8459168}",(847) 318-9330,http://locations.advocatehealth.com/3efe17063dfb41738e6cc2b910750add,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1675 Dempster Street</span>, <span class=""locality"">Park Ridge</span>, <span class=""region"">IL</span> <span class=""postal-code"">60068-1110</span>, <span class=""country-name"">USA</span>"
ChIJvR2TvULOD4gRFPcYLmvzDBg,Trumpet Behavioral Health,"3851 W Devon Ave, Chicago, IL 60659, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.9970007, 'lng': -87.7259567}",(630) 225-8604,,,"<span class=""street-address"">3851 W Devon Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60659</span>, <span class=""country-name"">USA</span>"
ChIJf6HrrJHOD4gRuhqN1Nn5KAU,"BGF Performance Systems, LLC.","6430 N Central Ave, Chicago, IL 60646, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.998276, 'lng': -87.763687}",(773) 539-7099,http://www.bgfperformance.com/,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '0000'}, 'open': {'day': 1, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Closed']}","<span class=""street-address"">6430 N Central Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60646</span>, <span class=""country-name"">USA</span>"
ChIJgz5iaqMyDogRTXYyuDQAQng,The Resource Center for Autism and Developmental Delays,"4314 S Cottage Grove Ave, Chicago, IL 60653, USA",5,2,"['point_of_interest', 'establishment']","{'lat': 41.8163431, 'lng': -87.60727740000002}",(312) 747-8571,https://cfl.uic.edu/programs/resource-center-for-autism-and-developmental-delays/,,"<span class=""street-address"">4314 S Cottage Grove Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60653-3514</span>, <span class=""country-name"">USA</span>"
ChIJC1nQdN7SD4gRjtr4rWSL_Cw,Chicago ABA Therapy,"1422 W Willow St #102, Chicago, IL 60642, USA",5,124,"['health', 'point_of_interest', 'establishment']","{'lat': 41.914514, 'lng': -87.66286099999999}",(773) 630-4400,http://www.chicagoabatherapy.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 3:00 PM', 'Sunday: Closed']}","<span class=""street-address"">1422 W Willow St #102</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60642</span>, <span class=""country-name"">USA</span>"
ChIJVeDBxRotDogRkCzeSdRNeJk,Developmental Disabilities Family Clinic,"1640 Roosevelt Rd, Chicago, IL 60608, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.867562, 'lng': -87.667881}",(312) 413-1871,https://ahs.uic.edu/developmental-disabilities-family-clinic/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1640 Roosevelt Rd</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60608-1336</span>, <span class=""country-name"">USA</span>"
ChIJJUWdELssDogREuJrIThwFQM,Build N Care Therapy,"70 W Madison St #1400, Chicago, IL 60602, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.882251, 'lng': -87.63016499999999}",(312) 429-4920,http://buildncare.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">70 W Madison St #1400</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60602</span>, <span class=""country-name"">USA</span>"
ChIJ9TOmYSXTD4gRoheRYVNdPhE,Chicago Childrens Clinic,"1731 N Marcey St, Chicago, IL 60614, USA",0,0,"['hospital', 'health', 'point_of_interest', 'establishment']","{'lat': 41.9140408, 'lng': -87.6548785}",(312) 587-1742,http://www.drrobertdaniels.com/,,"<span class=""street-address"">1731 N Marcey St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60614-9046</span>, <span class=""country-name"">USA</span>"
ChIJH2eJr8_ID4gRJ5y9X1RGNDI,BY YOUR SIDE - Autism Therapy Services,"8145 River Dr Suite 101, Morton Grove, IL 60053, USA",5,3,"['health', 'point_of_interest', 'establishment']","{'lat': 42.029133, 'lng': -87.784313}",(224) 470-1111,http://byyoursideac.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">8145 River Dr Suite 101</span>, <span class=""locality"">Morton Grove</span>, <span class=""region"">IL</span> <span class=""postal-code"">60053</span>, <span class=""country-name"">USA</span>"
ChIJJSGmYSXTD4gRRUI9s6qZBtg,Chicago Children's Clinic,"1333 N Kingsbury St, Chicago, IL 60642, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.9059837, 'lng': -87.6495578}",(312) 587-1742,http://www.chicagochildrensclinic.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">1333 N Kingsbury St</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60642</span>, <span class=""country-name"">USA</span>"
ChIJEzqqNQjLD4gRMReaeNCnxNs,The Place for Children with Autism,"6202 W Montrose Ave, Chicago, IL 60634, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.9605121, 'lng': -87.782099}",(224) 436-0788,https://theplaceforchildrenwithautism.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: 9:00 AM – 12:00 PM', 'Sunday: Closed']}","<span class=""street-address"">6202 W Montrose Ave</span>, <span class=""locality"">Chicago</span>, <span class=""region"">IL</span> <span class=""postal-code"">60634</span>, <span class=""country-name"">USA</span>"
